gene-J2S48_RS05740	258.5314099	4.630345027	0.496053121	9.334373347	1.02E-20	5.93E-19
MSTRG.2974.1	150.0687462	-4.000854632	0.431719032	-9.267264907	1.91E-20	1.10E-18
gene-J2S48_RS08550	254.8384741	3.869607629	0.420441897	9.203667995	3.46E-20	1.95E-18
gene-J2S48_RS22865	529.8297158	-3.390755791	0.368859481	-9.192540692	3.84E-20	2.13E-18
MSTRG.2943.1	840.3637163	2.811822663	0.306733798	9.166980225	4.86E-20	2.66E-18
gene-J2S48_RS11120	1467.299372	-3.118820728	0.341986212	-9.119726532	7.53E-20	4.01E-18
gene-J2S48_RS01630	456.5269292	3.741672605	0.4103007	9.119342477	7.56E-20	4.01E-18
MSTRG.1822.1	8058.702412	4.432345457	0.486983551	9.101632795	8.90E-20	4.65E-18
gene-J2S48_RS17810	3983.955238	3.366585592	0.3727091	9.032743199	1.67E-19	8.62E-18
MSTRG.11.1	963.7263474	-4.362589653	0.483778521	-9.017741507	1.92E-19	9.75E-18
gene-J2S48_RS13595	2144.704783	2.580902232	0.287502729	8.976966041	2.78E-19	1.39E-17
gene-J2S48_RS17310	421.5350206	-3.711522301	0.414138452	-8.962032586	3.19E-19	1.57E-17
gene-J2S48_RS18320	6702.956468	-2.652595568	0.297888832	-8.904649252	5.36E-19	2.61E-17
gene-J2S48_RS06485	2856.500931	3.683985289	0.414105713	8.896243571	5.78E-19	2.74E-17
gene-J2S48_RS16875	888.3325862	-3.164947621	0.355768684	-8.896082661	5.79E-19	2.74E-17
gene-J2S48_RS08470	2926.706567	2.510384432	0.283043728	8.86924593	7.36E-19	3.44E-17
gene-J2S48_RS24720	1113.574222	-5.240385282	0.591656989	-8.857134085	8.21E-19	3.78E-17
MSTRG.47.1	86590.89456	4.483581537	0.506411072	8.853640414	8.47E-19	3.85E-17
gene-J2S48_RS15180	399.3743009	-2.88620193	0.3266754	-8.835075816	1.00E-18	4.49E-17
gene-J2S48_RS14405	5419.295274	-3.0081817	0.340875253	-8.824875584	1.10E-18	4.86E-17
rna-J2S48_RS10595	510.3074355	-3.531802118	0.400917152	-8.809306616	1.26E-18	5.51E-17
rna-J2S48_RS16000	287.6010964	-4.261677411	0.484602117	-8.794178275	1.44E-18	6.23E-17
MSTRG.190.1	2662.448032	4.911878687	0.560761771	8.759296616	1.96E-18	8.39E-17
gene-J2S48_RS25070	638.5870429	3.086012332	0.353719548	8.724460796	2.67E-18	1.13E-16
gene-J2S48_RS24730	1423.737078	-3.753822644	0.431972656	-8.689954302	3.63E-18	1.51E-16
gene-J2S48_RS06480	8674.621826	5.124405323	0.590581248	8.676884579	4.07E-18	1.68E-16
MSTRG.99.1	339.1242522	-2.930132801	0.34074945	-8.599082987	8.04E-18	3.27E-16
gene-J2S48_RS21205	55.95072471	7.664884199	0.891489028	8.597844678	8.12E-18	3.27E-16
rna-J2S48_RS19430	116.0223209	-4.43374544	0.518133683	-8.557145751	1.16E-17	4.61E-16
gene-J2S48_RS17785	2230.4328	2.94902857	0.345458353	8.536567562	1.38E-17	5.44E-16
gene-J2S48_RS01875	382.7845497	-3.088399538	0.363481055	-8.496727665	1.95E-17	7.59E-16
gene-J2S48_RS12395	1006.725757	3.313040855	0.390021384	8.494510801	1.99E-17	7.65E-16
MSTRG.20.1	136.1419732	-4.648007947	0.547669316	-8.486887642	2.12E-17	8.06E-16
gene-J2S48_RS20130	1184.757075	-2.252514552	0.265441916	-8.485903756	2.14E-17	8.06E-16
gene-J2S48_RS13420	2582.148558	-4.417526563	0.521648111	-8.468403253	2.49E-17	9.27E-16
gene-J2S48_RS07360	873.1667139	-3.785034217	0.44792155	-8.450216824	2.91E-17	1.07E-15
rna-J2S48_RS10510	240.0196288	-3.639033398	0.431569643	-8.432088443	3.40E-17	1.24E-15
gene-J2S48_RS20520	716.9549025	2.761655073	0.329317063	8.386006616	5.03E-17	1.82E-15
gene-J2S48_RS04535	76797.95919	-3.337340991	0.398274311	-8.379503525	5.32E-17	1.90E-15
MSTRG.1329.1	81.44013223	-7.699347124	0.920238346	-8.366687995	5.93E-17	2.10E-15
gene-J2S48_RS19520	229.9468595	-3.336260363	0.40050983	-8.330033651	8.08E-17	2.83E-15
gene-J2S48_RS14735	824.312205	-2.587959041	0.312281878	-8.28725336	1.16E-16	4.00E-15
gene-J2S48_RS25940	976.8332499	3.815026284	0.460381206	8.286668158	1.16E-16	4.00E-15
gene-J2S48_RS00240	149.8818653	4.418167127	0.534529451	8.265526092	1.39E-16	4.73E-15
MSTRG.2270.1	3307.220566	2.649924008	0.321159239	8.251121838	1.57E-16	5.29E-15
gene-J2S48_RS19885	567.6789753	-3.091712813	0.37477894	-8.249430492	1.59E-16	5.31E-15
gene-J2S48_RS26115	2155.95293	2.501770072	0.304651333	8.211912449	2.18E-16	7.19E-15
gene-J2S48_RS19745	658.1689901	-3.031987898	0.369708665	-8.201019306	2.38E-16	7.80E-15
gene-J2S48_RS04045	1851.824851	-3.035737085	0.370257747	-8.198983295	2.42E-16	7.86E-15
gene-J2S48_RS04250	663.1603818	-2.906465776	0.355968725	-8.164947003	3.22E-16	1.03E-14
gene-J2S48_RS12575	2030.21639	-3.622530898	0.443919768	-8.16032796	3.34E-16	1.06E-14
gene-J2S48_RS07555	1335.676276	2.963203746	0.366035752	8.095394317	5.71E-16	1.80E-14
gene-J2S48_RS08825	290.2123906	3.503050887	0.43344792	8.081826508	6.38E-16	2.00E-14
gene-J2S48_RS22375	539.2577246	3.040404903	0.376338846	8.07890266	6.54E-16	2.03E-14
gene-J2S48_RS10995	784.8868107	-2.910255357	0.3613063	-8.054814869	7.96E-16	2.45E-14
gene-J2S48_RS07850	257.112362	-3.413153506	0.425287776	-8.025515193	1.01E-15	3.08E-14
gene-J2S48_RS18920	811.7654329	-2.734212623	0.34189701	-7.997182021	1.27E-15	3.84E-14
gene-J2S48_RS02465	195.7837017	3.130511223	0.39150765	7.996041003	1.28E-15	3.85E-14
MSTRG.3408.1	65.70953722	-7.408719525	0.927593031	-7.987036636	1.38E-15	4.10E-14
MSTRG.1958.1	1999.436148	-3.505396561	0.43927335	-7.979989133	1.46E-15	4.31E-14
